row.names.cor.mat.	AUC
HS.117869	HS.117869	-0.0296386760168816
BTBD3	BTBD3	-0.0296661865990615
LOC729545	LOC729545	-0.0296829714126632
LOC284688	LOC284688	-0.029699663610163
HS.310085	HS.310085	-0.0297451470023104
LOC650747	LOC650747	-0.0297963072633343
PABPC4L	PABPC4L	-0.0298075162399838
LOC653567	LOC653567	-0.0298121894028607
C9ORF86	C9ORF86	-0.0298212031940678
ATP13A4	ATP13A4	-0.0298525601672513
GSTT2B	GSTT2B	-0.0298624295630392
LOC643060	LOC643060	-0.0298700773819819
SENP5	SENP5	-0.0298927870249256
OBSCN	OBSCN	-0.0299423236307575
LIPK	LIPK	-0.0299854014506203
LOC653348	LOC653348	-0.0299887209324112
NUP43	NUP43	-0.0299893521578392
ANO9	ANO9	-0.030017412363387
NFKBIB	NFKBIB	-0.0300421525816835
PRNPIP	PRNPIP	-0.0300739111962336
LOC388476	LOC388476	-0.0300825624247379
LOC344875	LOC344875	-0.0300827580905764
LOC729535	LOC729535	-0.0300974625574199
AMH	AMH	-0.0301027055165885
OR52A5	OR52A5	-0.0301040002192038
NLRP11	NLRP11	-0.0301129644192216
SMARCAL1	SMARCAL1	-0.0301144311145986
GPR61	GPR61	-0.030129442562829
PRR16	PRR16	-0.0301518330353262
GMEB2	GMEB2	-0.0301586310529778
TMEM98	TMEM98	-0.0301621368817879
C2ORF52	C2ORF52	-0.0301648675300346
LOC100130673	LOC100130673	-0.0301828827558011
MORC1	MORC1	-0.0302145253663558
BHMT2	BHMT2	-0.0302219789163767
YIPF5	YIPF5	-0.0302935922000702
LOC644655	LOC644655	-0.03036146002925
TFAP2D	TFAP2D	-0.0303644845063847
LOC642018	LOC642018	-0.0303645679562288
CCK	CCK	-0.0303848557301098
G3BP2	G3BP2	-0.0303876170062517
HS.543736	HS.543736	-0.0304105518167298
OR1S2	OR1S2	-0.0304321110108657
OTUD3	OTUD3	-0.0304605285169215
ZNF239	ZNF239	-0.0304622805691483
ANKRD57	ANKRD57	-0.0304817519345186
HS.556879	HS.556879	-0.0305426254850153
LOC644068	LOC644068	-0.0305556315710418
SLC25A36	SLC25A36	-0.0305841962931682
HS.538111	HS.538111	-0.0305849101247681
LOC284064	LOC284064	-0.0305959581427841
HS.561656	HS.561656	-0.0306228204412449
TTC23L	TTC23L	-0.0306399187515774
HHCM	HHCM	-0.0306810965530805
LOC647444	LOC647444	-0.0306908048820718
C1ORF71	C1ORF71	-0.0306915951916417
LOC646779	LOC646779	-0.0306984116418635
KRT72	KRT72	-0.0306996415628976
HMGN1	HMGN1	-0.0307292744193628
LOC645490	LOC645490	-0.0307471114213018
SYTL5	SYTL5	-0.030749137781729
SNORA5C	SNORA5C	-0.0307573990168752
HS.562701	HS.562701	-0.0307758560144601
HS.105575	HS.105575	-0.0308104871948375
ATP5C1	ATP5C1	-0.0308129140740979
INS.IGF2	INS.IGF2	-0.0308174973201403
LOC643770	LOC643770	-0.030840980081749
LOC100130966	LOC100130966	-0.0308654522610088
LOC286076	LOC286076	-0.0308822381669774
LOC100131403	LOC100131403	-0.0308902127179725
LOC100134300	LOC100134300	-0.0309236139067793
SEC23B	SEC23B	-0.0309384844589403
EMILIN1	EMILIN1	-0.030940184122334
LOC647208	LOC647208	-0.0309685505595212
LOC650673	LOC650673	-0.0309993940111206
OR2T33	OR2T33	-0.0310004774403947
LOC100132340	LOC100132340	-0.0310103798778698
LOC100132167	LOC100132167	-0.031019916213292
MOBKL2A	MOBKL2A	-0.0310370028695525
HS.171082	HS.171082	-0.0310437464094419
DAB1	DAB1	-0.0310633291681014
WIPI2	WIPI2	-0.0310941945413566
KRTAP8.1	KRTAP8.1	-0.0311401546539543
GIPR	GIPR	-0.0311510009479523
ZSWIM2	ZSWIM2	-0.0312015983217389
TLX3	TLX3	-0.0312149937211314
LOC100131989	LOC100131989	-0.031245702570332
LOC100131512	LOC100131512	-0.0312802680549939
CDH8	CDH8	-0.0313631866353112
TULP3	TULP3	-0.0313898453738835
TMEM186	TMEM186	-0.0313906597883752
C2ORF40	C2ORF40	-0.031425984756385
LOC650716	LOC650716	-0.0314313978877801
LEKR1	LEKR1	-0.0314634034718826
RASAL2	RASAL2	-0.031525084154789
LOC648729	LOC648729	-0.0315332169142796
SLC6A15	SLC6A15	-0.031543014577382
GLG1	GLG1	-0.0315462046129792
GOLGA8A	GOLGA8A	-0.0316175086777629
CXORF12	CXORF12	-0.0316185899964599
LOC100192426	LOC100192426	-0.0316393243757746
HSF2BP	HSF2BP	-0.0316804561113417
HS.550371	HS.550371	-0.0317068814338601
LOC646310	LOC646310	-0.0317138486029238
PATE2	PATE2	-0.0317198310903585
C10ORF18	C10ORF18	-0.0317252063691777
LOC728448	LOC728448	-0.0317380242974305
LOC441762	LOC441762	-0.0317470627530207
C3ORF19	C3ORF19	-0.0317582160800908
SMAP2	SMAP2	-0.0317625425193334
C7ORF27	C7ORF27	-0.0318037074499672
HS.434904	HS.434904	-0.0318149073692693
PH.4	PH.4	-0.0318262422127249
LLGL1	LLGL1	-0.0318519101844782
SERPINA5	SERPINA5	-0.0318690788901011
IFT57	IFT57	-0.0319256467886875
BPNT1	BPNT1	-0.0319447059847384
FAM70B	FAM70B	-0.0319703787655554
LOC653971	LOC653971	-0.0319812622498848
GTF2H3	GTF2H3	-0.0319888339032454
CREBL1	CREBL1	-0.03202991649576
LOC651481	LOC651481	-0.0320712654564037
ZNF699	ZNF699	-0.0320815185721904
LOC728780	LOC728780	-0.0320870665024706
ARL6IP6	ARL6IP6	-0.0321368271765591
ADAMTS2	ADAMTS2	-0.0321781218869789
MIR451	MIR451	-0.0321810452487595
KIAA1202	KIAA1202	-0.0322263232259406
C20ORF175	C20ORF175	-0.0322543186516041
LOC440438	LOC440438	-0.0322975832294479
TTC26	TTC26	-0.0323174671135865
LOC100128771	LOC100128771	-0.0323388588606927
TM2D1	TM2D1	-0.032350993662875
CEACAM4	CEACAM4	-0.0323937243972182
FOXD4L4	FOXD4L4	-0.0324372297028492
MORF4L2	MORF4L2	-0.0324376200765967
ACTR2	ACTR2	-0.0324457112131795
CLEC14A	CLEC14A	-0.0324562355548657
LOC100131702	LOC100131702	-0.0324739301515619
HS.434335	HS.434335	-0.0325026774921594
EFTUD2	EFTUD2	-0.0325039100264949
RERG	RERG	-0.0325254059144584
LOC100134002	LOC100134002	-0.0325381993125398
LOC392197	LOC392197	-0.0325405882292895
LOC389816	LOC389816	-0.0325656555101972
HS.574769	HS.574769	-0.0325792889551088
LOC649212	LOC649212	-0.0325800791251615
LOC650599	LOC650599	-0.0326167595995948
LOC100131875	LOC100131875	-0.0326327556561293
SEMG1	SEMG1	-0.0326329678823774
LOC100133598	LOC100133598	-0.0326592461179373
HOM.TES.103	HOM.TES.103	-0.0326833754751486
MRS2	MRS2	-0.0326988853904287
OR6C65	OR6C65	-0.0327070596984116
U1SNRNPBP	U1SNRNPBP	-0.0327136806239537
PHLDB1	PHLDB1	-0.0327282349138417
FRG2C	FRG2C	-0.0327386337096124
FLT1	FLT1	-0.0328114517161802
MTMR8	MTMR8	-0.0328723114967892
TSPAN13	TSPAN13	-0.0330161855667673
LYZL1	LYZL1	-0.0330287317398472
LOC727916	LOC727916	-0.0330299655898693
RNF219	RNF219	-0.03303149413896
SPATA19	SPATA19	-0.033056383591918
LOC100131392	LOC100131392	-0.0330817387193141
LOC644785	LOC644785	-0.0330966730925226
SFRS6	SFRS6	-0.0331038191024198
X6.Mar	X6.Mar	-0.0331385805174319
MOAP1	MOAP1	-0.0331497087768288
WFDC8	WFDC8	-0.0331602287017492
ELMOD2	ELMOD2	-0.03317158289396
MIR637	MIR637	-0.0331750599798066
STX5	STX5	-0.0332014261089538
C9ORF153	C9ORF153	-0.0332170588458279
C6ORF170	C6ORF170	-0.0332401476015648
FREM1	FREM1	-0.0332795587749464
C4ORF31	C4ORF31	-0.033284691414541
OR10W1	OR10W1	-0.0333029273279968
MIR1226	MIR1226	-0.0333808026972151
HS.576819	HS.576819	-0.0333881431740336
ARSK	ARSK	-0.0333906148291732
LOC100130872	LOC100130872	-0.0333978698442486
TCEB3	TCEB3	-0.0334165266489388
JAKMIP3	JAKMIP3	-0.033417827230349
LOC649826	LOC649826	-0.0334462781524633
FDX1L	FDX1L	-0.0334525980929171
ARID1B	ARID1B	-0.0334952702624723
HS.549784	HS.549784	-0.0335437700779761
MLL2	MLL2	-0.0335437912908342
HS.515946	HS.515946	-0.0335624908469759
MYBPH	MYBPH	-0.0335630090784405
HS.332980	HS.332980	-0.0335935215794907
LIG1	LIG1	-0.0336026094780809
LDHA	LDHA	-0.0336377974444075
LOC653326	LOC653326	-0.0336429523119919
GMPS	GMPS	-0.0337059968850359
WDR43	WDR43	-0.0337200457009818
LOC442710	LOC442710	-0.0337270948703792
LOC645660	LOC645660	-0.0337329616501261
ATP5B	ATP5B	-0.0337560115971929
UBE2L3	UBE2L3	-0.0337695271881367
LOC653618	LOC653618	-0.0337760410439207
LOC645201	LOC645201	-0.0337931110392088
LOC652712	LOC652712	-0.0338213050493335
LOC732424	LOC732424	-0.0338739012852477
EDEM1	EDEM1	-0.0339782895165204
LOC645993	LOC645993	-0.0339846508013367
GAGE12C	GAGE12C	-0.0340048011028367
C1ORF215	C1ORF215	-0.0340121764067693
ZNF564	ZNF564	-0.0340287096859132
HS.543163	HS.543163	-0.0340460828221269
HS.124623	HS.124623	-0.0341236311807294
CCDC22	CCDC22	-0.0341451764448547
GLUL	GLUL	-0.0342223553546597
PRAGMIN	PRAGMIN	-0.0343036755448036
FST	FST	-0.0343338953319316
LOC730246	LOC730246	-0.0343341961580569
LOC730255	LOC730255	-0.0343579992757386
PSAPL1	PSAPL1	-0.0343644407838549
NXN	NXN	-0.0344078794960079
LOC442382	LOC442382	-0.0344443614993202
HS.545394	HS.545394	-0.0344859307889472
CYP4B1	CYP4B1	-0.0344899600059487
LOC388524	LOC388524	-0.0345263271856751
TTTY3	TTTY3	-0.0345949165492974
IFITM4P	IFITM4P	-0.0346263626721525
MYLK	MYLK	-0.0346509534271674
MGC40499	MGC40499	-0.0346579881649677
HS.26579	HS.26579	-0.0346881589889611
LEAP2	LEAP2	-0.0348063650033118
RER1	RER1	-0.0348231333112917
HS.157866	HS.157866	-0.0348314410301631
LOC728656	LOC728656	-0.0348840232595947
KRT27	KRT27	-0.0349163354325731
TBCD	TBCD	-0.0350143235432662
LOC727788	LOC727788	-0.0350397652666249
LOC651149	LOC651149	-0.0350718333366099
LOC100127952	LOC100127952	-0.0350740245508986
SUFU	SUFU	-0.0350923482848888
LOC651896	LOC651896	-0.0350969783021094
LOC440407	LOC440407	-0.035104934845729
C19ORF51	C19ORF51	-0.0351089157957025
PDE8A	PDE8A	-0.0351680431356738
NOMO3	NOMO3	-0.0351904508471074
LOC647149	LOC647149	-0.0352583779703892
LOC100129027	LOC100129027	-0.0352778791988535
LCORL	LCORL	-0.0353207025659755
LOC652082	LOC652082	-0.0353300398977459
OR4F3	OR4F3	-0.0353467022282517
HNRNPUL1	HNRNPUL1	-0.0353819664404001
UCN	UCN	-0.0354070295688662
TAS2R16	TAS2R16	-0.0354201049921798
LOC653855	LOC653855	-0.0354384664166837
STT3B	STT3B	-0.0354386794512302
NDNL2	NDNL2	-0.0354567515266742
LOC644943	LOC644943	-0.0354649290907742
SLC39A13	SLC39A13	-0.0354723871197741
HOOK2	HOOK2	-0.0355494991659197
LOC644635	LOC644635	-0.0355798027490363
SCARNA2	SCARNA2	-0.0355997153513057
SHOC2	SHOC2	-0.0356325877174429
LOC652763	LOC652763	-0.0356633787479833
SASH1	SASH1	-0.0356806565928513
LOC100130711	LOC100130711	-0.0356850897512863
LOC645006	LOC645006	-0.0357160932126089
OSBPL2	OSBPL2	-0.0357169540137155
HS.568951	HS.568951	-0.0357214161562733
LOC440243	LOC440243	-0.0357353345176135
LOC652150	LOC652150	-0.0357623976238301
LOC730029	LOC730029	-0.0357749397780767
AKT1	AKT1	-0.0357780254434538
RDH5	RDH5	-0.0357884527191699
DDX18	DDX18	-0.0358168621074098
LOC729234	LOC729234	-0.0358903260821129
LOC100133152	LOC100133152	-0.0359410887609688
HS.560651	HS.560651	-0.0359470312130267
C8ORF80	C8ORF80	-0.0359527572576116
AMPD2	AMPD2	-0.0359725870597937
LOC100133696	LOC100133696	-0.0360011882686528
HS.563147	HS.563147	-0.0360025480730947
UBE2CBP	UBE2CBP	-0.0360843639242946
SLC16A6	SLC16A6	-0.0360975314933745
SLC16A4	SLC16A4	-0.0361421421932839
LOC646134	LOC646134	-0.0361461190679
STAP1	STAP1	-0.0361545117924768
LOC730990	LOC730990	-0.0361786792937833
ARMC4	ARMC4	-0.0361940780175525
LOC100132460	LOC100132460	-0.0362083166081519
LOC100130536	LOC100130536	-0.0362089590796194
HS.535360	HS.535360	-0.0362173489265262
HS.443185	HS.443185	-0.0362376299006225
ANGPTL6	ANGPTL6	-0.0364045380568082
DNM2	DNM2	-0.0364187433904261
LNPEP	LNPEP	-0.0364444938868942
HS.573541	HS.573541	-0.0364494492286074
HTATSF1	HTATSF1	-0.0364628849682322
MIR644	MIR644	-0.0365225444662814
KIAA1524	KIAA1524	-0.0365413236131738
DEFB114	DEFB114	-0.03656304562676
FBLN1	FBLN1	-0.0365801442713994
LOC653108	LOC653108	-0.0365867053340094
LOC644644	LOC644644	-0.0365995435634631
LOC391124	LOC391124	-0.0366004227240147
LOC650203	LOC650203	-0.0366098520579529
CCDC74A	CCDC74A	-0.0366146405512543
TRIM60	TRIM60	-0.0366721798100193
PRIM1	PRIM1	-0.0366748866166966
LOC652458	LOC652458	-0.0366908903636551
TMEM43	TMEM43	-0.0367052593058121
LOC649712	LOC649712	-0.0367771883598339
LOC100127988	LOC100127988	-0.0367772945534373
LOC729113	LOC729113	-0.036930860673658
KDM6B	KDM6B	-0.0369347333704152
LOC389332	LOC389332	-0.0369418166752882
RGS3	RGS3	-0.0369696891443123
LOC729466	LOC729466	-0.0369700296675971
PPWD1	PPWD1	-0.0369828759844042
DUSP16	DUSP16	-0.036987939423282
LOC391475	LOC391475	-0.0369943447504305
VAC14	VAC14	-0.037004422114294
LOC100134360	LOC100134360	-0.0370237607904507
LOC441424	LOC441424	-0.037041191222646
PAGE4	PAGE4	-0.0370780829457136
TBL1XR1	TBL1XR1	-0.0370967182350056
HBS1L	HBS1L	-0.0371036121246052
PSMD4	PSMD4	-0.037107219654664
PPP2R1B	PPP2R1B	-0.0371370958812721
SFXN2	SFXN2	-0.0371754019368344
TMEM231	TMEM231	-0.0371767267692468
LOC100130794	LOC100130794	-0.0372066438098472
FOXO1	FOXO1	-0.0372357269252914
SLC27A4	SLC27A4	-0.037264794598548
HS.71657	HS.71657	-0.0373107092773413
HS.262789	HS.262789	-0.0373197896125915
ZNF862	ZNF862	-0.0373266171200989
SLFN12	SLFN12	-0.037336178950724
LOC255025	LOC255025	-0.0373684144348888
FBXO46	FBXO46	-0.0374255014028064
LOC649970	LOC649970	-0.0374545217261048
C6ORF192	C6ORF192	-0.0374880652734704
FAM80B	FAM80B	-0.0375232635113369
DMRTC2	DMRTC2	-0.0375497127094421
AK1	AK1	-0.03764455896677
CHRNB4	CHRNB4	-0.0376635472775463
LOC729227	LOC729227	-0.037681613375477
LOC729445	LOC729445	-0.0376846185044073
LOC729677	LOC729677	-0.0376852366799771
LOC732160	LOC732160	-0.0376897661901401
FLJ14166	FLJ14166	-0.0377130105413381
LOC119358	LOC119358	-0.0377234315824462
LOC646887	LOC646887	-0.0377453537467094
ZNF606	ZNF606	-0.0377634994555246
FGF19	FGF19	-0.0377694198867321
LOC650468	LOC650468	-0.0378137773211419
MIR1914	MIR1914	-0.0378556628126295
LOC652234	LOC652234	-0.0378716886619092
SERPINB11	SERPINB11	-0.0379492629826871
LOC100131904	LOC100131904	-0.0379930771222662
DOCK6	DOCK6	-0.0380227741296801
TXNL4B	TXNL4B	-0.0380412487107492
HS.566024	HS.566024	-0.0380600077315623
FNBP4	FNBP4	-0.0380883522856764
NTF3	NTF3	-0.0381313388931313
HIT.40	HIT.40	-0.0381539996808086
LOXHD1	LOXHD1	-0.0382358225394138
DDX12	DDX12	-0.0382438811817395
LOC100128086	LOC100128086	-0.0382679853442047
SERPINI1	SERPINI1	-0.0382791916366361
FLJ42418	FLJ42418	-0.038289304858277
TEKT3	TEKT3	-0.0383036920868853
SRP68	SRP68	-0.0383192398469377
VWCE	VWCE	-0.0383423836910958
TMEM110	TMEM110	-0.0383488074418963
SDHA	SDHA	-0.0383626317367436
HS.550822	HS.550822	-0.0383978840728682
ETNK1	ETNK1	-0.0384151693278065
LOC645294	LOC645294	-0.0384185576144896
MORF4	MORF4	-0.038447972775837
LOC100129571	LOC100129571	-0.0384767431001427
LOC727820	LOC727820	-0.0384982764512864
LOC730993	LOC730993	-0.0385083901805561
ADAM10	ADAM10	-0.0385101354796493
XKR6	XKR6	-0.0385658940907765
LOC644200	LOC644200	-0.0386051453623323
LOC649851	LOC649851	-0.038627988355461
LOC646888	LOC646888	-0.0386299500822715
HS.213541	HS.213541	-0.038647486298493
ABHD2	ABHD2	-0.038724405491418
FLJ36848	FLJ36848	-0.0387245069003686
LOC441714	LOC441714	-0.0387553819159675
LOC100133036	LOC100133036	-0.038757568464033
HS.438858	HS.438858	-0.0387639109206351
LOC100128598	LOC100128598	-0.0387716631898087
LOC100134245	LOC100134245	-0.0388092798188357
PATZ1	PATZ1	-0.0388348557594179
LOC100129094	LOC100129094	-0.038837191667932
ATP2A2	ATP2A2	-0.0388528031162305
HS.562281	HS.562281	-0.0388714515268302
ATAD3B	ATAD3B	-0.0388783772746924
IL18RAP	IL18RAP	-0.0388871938620762
MMP24	MMP24	-0.0389185080258034
LOC644264	LOC644264	-0.0389365448515861
LOC100134409	LOC100134409	-0.0390151951381162
MYOCD	MYOCD	-0.0390223249069967
LOC646135	LOC646135	-0.0390304083929741
HTR2C	HTR2C	-0.0390658313648706
PARS2	PARS2	-0.0390944650986836
LOC644072	LOC644072	-0.0391464866804079
OR2G2	OR2G2	-0.0392430660137178
SPOCK3	SPOCK3	-0.0392733377251456
AIFM1	AIFM1	-0.039283985219338
LRRC8E	LRRC8E	-0.0392934627890663
ITGB1BP2	ITGB1BP2	-0.039301201431968
HS.516646	HS.516646	-0.0393117951053276
C3ORF21	C3ORF21	-0.03938918038771
AADACL1	AADACL1	-0.0394120008119259
H2AFB1	H2AFB1	-0.0394230465033218
LOC650429	LOC650429	-0.0394800929784518
ST6GALNAC4	ST6GALNAC4	-0.0395275606675255
HS.551847	HS.551847	-0.0395807333283702
HS.459104	HS.459104	-0.0396027937311123
EMP1	EMP1	-0.0396127860881425
HS.566647	HS.566647	-0.0396254836545333
OR4F16	OR4F16	-0.0396413410787082
C9ORF114	C9ORF114	-0.03965670820342
RLN1	RLN1	-0.0396578393055897
C7ORF49	C7ORF49	-0.0396724250172613
AARSD1	AARSD1	-0.0397382807440527
SNORD56B	SNORD56B	-0.0398061405088396
MDFIC	MDFIC	-0.0398115533744512
LOC642583	LOC642583	-0.0398560481957068
NDUFS6	NDUFS6	-0.0398756357774492
OR2C3	OR2C3	-0.0398858087247991
ZNF502	ZNF502	-0.0399191051046754
SDHD	SDHD	-0.0399624326013205
HS.565029	HS.565029	-0.0399784518602345
LOC653917	LOC653917	-0.0400563580973293
CST6	CST6	-0.0401383049308339
CRMP1	CRMP1	-0.0401866840077164
LOC255130	LOC255130	-0.0402465261078982
LOC100134497	LOC100134497	-0.0402882914701852
CGN	CGN	-0.0402953409746157
LOC643491	LOC643491	-0.0403313191882488
LOC100131496	LOC100131496	-0.0403682170446119
DNASE2	DNASE2	-0.0403693607589746
NRBP2	NRBP2	-0.0403835538394238
LOC645557	LOC645557	-0.0404026839037972
LOC100128403	LOC100128403	-0.040465186460558
KCNJ3	KCNJ3	-0.0404665064132159
GRIP1	GRIP1	-0.0405408640658241
ACTC1	ACTC1	-0.0405957018217687
LOC645359	LOC645359	-0.0406207835315482
LOC647648	LOC647648	-0.0406260799759308
HS.42419	HS.42419	-0.0406462211147645
TSPY1	TSPY1	-0.0407070906154539
LILRP2	LILRP2	-0.0407118130827936
LOC390407	LOC390407	-0.0408016676144446
RHBDD1	RHBDD1	-0.0408614553826831
LOC440030	LOC440030	-0.0409068892803492
MED24	MED24	-0.0409094229762154
GPR116	GPR116	-0.0409246856468217
TBL1Y	TBL1Y	-0.0409765591640585
C20ORF24	C20ORF24	-0.0409902499498533
MFSD8	MFSD8	-0.0410169479260281
LOC645458	LOC645458	-0.0410263315996165
HS.534680	HS.534680	-0.041060525925428
PDGFC	PDGFC	-0.0410844581243938
ZNF665	ZNF665	-0.0411102568311043
LOC402207	LOC402207	-0.041119382481115
SNORD99	SNORD99	-0.0411198259984323
TMEM41B	TMEM41B	-0.0411410111002134
LOC100131514	LOC100131514	-0.0411434790748532
LOC646012	LOC646012	-0.0412400196060133
LOC442211	LOC442211	-0.0412993136552488
LOC641989	LOC641989	-0.0413339586405333
LOC642892	LOC642892	-0.0413384932406817
HS.571013	HS.571013	-0.0413941541267937
C11ORF55	C11ORF55	-0.0414399138521012
IER5	IER5	-0.0414570750345848
LOC646906	LOC646906	-0.0414680022233373
LOC646817	LOC646817	-0.0414748972723058
HS.558031	HS.558031	-0.0414885849658964
LOC339843	LOC339843	-0.041521826256905
CCDC144B	CCDC144B	-0.0415421788251759
BRD4	BRD4	-0.0415724275430597
LOC90120	LOC90120	-0.0415959525293779
LZTR1	LZTR1	-0.0416033509441547
LOC654260	LOC654260	-0.0416121229838598
ZC3H4	ZC3H4	-0.0416151818893452
LOC645010	LOC645010	-0.041616128883863
LOC649092	LOC649092	-0.0416433823009297
SUMO2	SUMO2	-0.0416675292800754
C12ORF55	C12ORF55	-0.0416688108547839
HAX1	HAX1	-0.0417395404449992
LOC641710	LOC641710	-0.0417580481726997
FLJ42177	FLJ42177	-0.0418196702961093
LOC100133714	LOC100133714	-0.0418405105868781
LOC729269	LOC729269	-0.0418577659887461
LOC100129652	LOC100129652	-0.0419507248395495
LOC400891	LOC400891	-0.0419658938137224
HS.555200	HS.555200	-0.0420104552440465
CHP	CHP	-0.0420336819256108
LOC643986	LOC643986	-0.0420517925425098
LOC147645	LOC147645	-0.0420808417644379
KIF6	KIF6	-0.0420974915050821
HS.576153	HS.576153	-0.0421166266433391
TIMM17B	TIMM17B	-0.0421546646791222
LOC654106	LOC654106	-0.0421575913393958
HS.572896	HS.572896	-0.0421638127899706
LAMA2	LAMA2	-0.0423044400245428
TMEM76	TMEM76	-0.0423170171429773
ZNF844	ZNF844	-0.0424283603279638
LOC730668	LOC730668	-0.0424460835787403
KIAA0888	KIAA0888	-0.0424625306873264
LOC729137	LOC729137	-0.0424640465005364
PNPLA2	PNPLA2	-0.0424668862701563
LOC650594	LOC650594	-0.0424855023829156
PCDH24	PCDH24	-0.0424946080948842
MIR503	MIR503	-0.0425162485725398
ATPIF1	ATPIF1	-0.0425224599989971
TMEM189.UBE2V1	TMEM189.UBE2V1	-0.0425474820121018
LOC202134	LOC202134	-0.0425608905424049
EIF1	EIF1	-0.0426262650965403
LOC729774	LOC729774	-0.0426262803748196
HTN3	HTN3	-0.0426291882461863
LOC729983	LOC729983	-0.0426904947987568
FLVCR1	FLVCR1	-0.0427027250314139
HS.147533	HS.147533	-0.0428172586488612
SAC3D1	SAC3D1	-0.0428403370485417
HS.116129	HS.116129	-0.042848574983867
MIR638	MIR638	-0.0428522311494483
CSTB	CSTB	-0.0428569424895615
GALIG	GALIG	-0.0429287967747428
DEGS1	DEGS1	-0.0429297837917471
CA13	CA13	-0.0429667510385528
LOC728530	LOC728530	-0.0429677671533145
LOC729484	LOC729484	-0.0430746128693327
LOC100130814	LOC100130814	-0.0431434160608258
LOC644227	LOC644227	-0.0431463038424779
WBP11P1	WBP11P1	-0.0431786050527864
CRCP	CRCP	-0.0432403136987886
OR7E156P	OR7E156P	-0.043242303304578
KRT78	KRT78	-0.0432615856047597
NCRNA00153	NCRNA00153	-0.0432662114495639
CAPZA3	CAPZA3	-0.0433383743686342
LOC100129936	LOC100129936	-0.0433385566523644
STIM1	STIM1	-0.0433429978726269
LOC653563	LOC653563	-0.0433656349474413
HS.131128	HS.131128	-0.0433730311020124
LOC727762	LOC727762	-0.0433861392346515
LOC646361	LOC646361	-0.0433985732051614
HS.291856	HS.291856	-0.0434074509187877
ADCYAP1R1	ADCYAP1R1	-0.0434294972722065
C5ORF45	C5ORF45	-0.0434450750353827
LOC729350	LOC729350	-0.0434484295527108
PLA2G4F	PLA2G4F	-0.0434713582033192
LOC255480	LOC255480	-0.0434962063765182
LOC100133740	LOC100133740	-0.0435450080028694
MTHFD2L	MTHFD2L	-0.043549121240747
LRRC27	LRRC27	-0.0435703724487993
RAG2	RAG2	-0.0436198357211563
C11ORF21	C11ORF21	-0.0436264767019475
LOC643461	LOC643461	-0.0436428677105775
SEC24D	SEC24D	-0.0437237179862606
SCAND2	SCAND2	-0.0437670134275062
TMEM14D	TMEM14D	-0.0438854113968581
HS.568964	HS.568964	-0.0439261200716507
KIAA1086	KIAA1086	-0.043965262009978
SLCO1B1	SLCO1B1	-0.0439947377488162
C6ORF145	C6ORF145	-0.0439955557705216
LOC731414	LOC731414	-0.0440017319897939
ZNF468	ZNF468	-0.0440085243539051
RNF183	RNF183	-0.0440348866508185
LYNX1	LYNX1	-0.0440709735398401
LOC100127946	LOC100127946	-0.0440812973895411
HS.567127	HS.567127	-0.0440845391996803
HS.382845	HS.382845	-0.0440856648228671
HOXD10	HOXD10	-0.0440981192613811
RAI1	RAI1	-0.0441085988645852
MIR129.1	MIR129.1	-0.0441554870547195
LOC644064	LOC644064	-0.044156426734715
NME1	NME1	-0.0442251564873396
ITGB4BP	ITGB4BP	-0.0442520623603668
HS.116157	HS.116157	-0.0442765899184956
LOC653461	LOC653461	-0.0443121877836351
LOC648487	LOC648487	-0.0443362486990924
SNRNP35	SNRNP35	-0.0443492572635587
LOC253482	LOC253482	-0.0443534064778793
CDH15	CDH15	-0.0443771671794853
LOC647188	LOC647188	-0.044379351082844
HS.584357	HS.584357	-0.0443797381526193
HS.538089	HS.538089	-0.0443859359027182
SIGLEC15	SIGLEC15	-0.0444448810521814
ACVR2A	ACVR2A	-0.0444588403794984
CPLX4	CPLX4	-0.0445135627827352
TERF2IP	TERF2IP	-0.0445232875830513
CMTM8	CMTM8	-0.0446438935646274
LOC100132561	LOC100132561	-0.0446455550875747
CUL5	CUL5	-0.0446770030623649
CCL8	CCL8	-0.0446912041794367
SNORA73A	SNORA73A	-0.0447430294874358
